,LineName,Route ID,Route Section,Route Link,From StopRef,From Stop Name,To StopRef,To Stop Name,Latitudes,Longitudes
671,3,R_5,RS_36,RL_36,2400A019280A,Livingstone Hospital,240075430,Holy Trinity Church,51.442853,0.226781
672,3,R_5,RS_36,RL_36,2400A019280A,Livingstone Hospital,240075430,Holy Trinity Church,51.442923,0.22632200000000002
673,3,R_5,RS_36,RL_36,2400A019280A,Livingstone Hospital,240075430,Holy Trinity Church,51.442998,0.22594100000000003
674,3,R_5,RS_36,RL_36,2400A019280A,Livingstone Hospital,240075430,Holy Trinity Church,51.443144000000004,0.22491200000000003
675,3,R_5,RS_36,RL_36,2400A019280A,Livingstone Hospital,240075430,Holy Trinity Church,51.443252,0.22431200000000004
676,3,R_5,RS_36,RL_36,2400A019280A,Livingstone Hospital,240075430,Holy Trinity Church,51.44333,0.22394900000000004
677,3,R_5,RS_36,RL_36,2400A019280A,Livingstone Hospital,240075430,Holy Trinity Church,51.443382,0.22377200000000003
678,3,R_5,RS_36,RL_36,2400A019280A,Livingstone Hospital,240075430,Holy Trinity Church,51.443433999999996,0.22362900000000002
679,3,R_5,RS_36,RL_36,2400A019280A,Livingstone Hospital,240075430,Holy Trinity Church,51.443535999999995,0.22340100000000002
680,3,R_5,RS_36,RL_36,2400A019280A,Livingstone Hospital,240075430,Holy Trinity Church,51.443602999999996,0.22324300000000002
681,3,R_5,RS_36,RL_36,2400A019280A,Livingstone Hospital,240075430,Holy Trinity Church,51.443653,0.22311500000000004
682,3,R_5,RS_36,RL_36,2400A019280A,Livingstone Hospital,240075430,Holy Trinity Church,51.443721,0.22293400000000005
683,3,R_5,RS_36,RL_36,2400A019280A,Livingstone Hospital,240075430,Holy Trinity Church,51.443749999999994,0.22284000000000004
684,3,R_5,RS_36,RL_36,2400A019280A,Livingstone Hospital,240075430,Holy Trinity Church,51.443785999999996,0.22270500000000004
685,3,R_5,RS_36,RL_36,2400A019280A,Livingstone Hospital,240075430,Holy Trinity Church,51.44381799999999,0.22257300000000005
686,3,R_5,RS_36,RL_36,2400A019280A,Livingstone Hospital,240075430,Holy Trinity Church,51.44384099999999,0.22234900000000005
687,3,R_5,RS_36,RL_36,2400A019280A,Livingstone Hospital,240075430,Holy Trinity Church,51.443842999999994,0.22226300000000004
688,3,R_5,RS_36,RL_36,2400A019280A,Livingstone Hospital,240075430,Holy Trinity Church,51.44384399999999,0.22216300000000005
689,3,R_5,RS_36,RL_36,2400A019280A,Livingstone Hospital,240075430,Holy Trinity Church,51.44383199999999,0.22204800000000005
690,3,R_5,RS_36,RL_36,2400A019280A,Livingstone Hospital,240075430,Holy Trinity Church,51.443796999999996,0.22197800000000006
691,3,R_5,RS_36,RL_36,2400A019280A,Livingstone Hospital,240075430,Holy Trinity Church,51.443760999999995,0.22182200000000007
692,3,R_5,RS_36,RL_36,2400A019280A,Livingstone Hospital,240075430,Holy Trinity Church,51.443751999999996,0.22176000000000007
693,3,R_5,RS_36,RL_36,2400A019280A,Livingstone Hospital,240075430,Holy Trinity Church,51.443757999999995,0.22165000000000007
694,3,R_5,RS_36,RL_36,2400A019280A,Livingstone Hospital,240075430,Holy Trinity Church,51.443760999999995,0.22154200000000007
695,3,R_5,RS_36,RL_36,2400A019280A,Livingstone Hospital,240075430,Holy Trinity Church,51.443766999999994,0.22151000000000007
696,3,R_5,RS_36,RL_36,2400A019280A,Livingstone Hospital,240075430,Holy Trinity Church,51.44377899999999,0.22141300000000005
697,3,R_5,RS_36,RL_36,2400A019280A,Livingstone Hospital,240075430,Holy Trinity Church,51.44378599999999,0.22135000000000005
698,3,R_5,RS_36,RL_36,2400A019280A,Livingstone Hospital,240075430,Holy Trinity Church,51.44374399999999,0.22117000000000003
699,3,R_5,RS_36,RL_36,2400A019280A,Livingstone Hospital,240075430,Holy Trinity Church,51.443716999999985,0.22091800000000003
700,3,R_5,RS_36,RL_36,2400A019280A,Livingstone Hospital,240075430,Holy Trinity Church,51.443713999999986,0.22088400000000002
701,3,R_5,RS_36,RL_36,2400A019280A,Livingstone Hospital,240075430,Holy Trinity Church,51.443711999999984,0.22062600000000002
702,3,R_5,RS_36,RL_36,2400A019280A,Livingstone Hospital,240075430,Holy Trinity Church,51.443716999999985,0.22045900000000002
703,3,R_5,RS_36,RL_36,2400A019280A,Livingstone Hospital,240075430,Holy Trinity Church,51.44374099999999,0.22024500000000002
704,3,R_5,RS_36,RL_36,2400A019280A,Livingstone Hospital,240075430,Holy Trinity Church,51.44376599999999,0.22018300000000002
705,3,R_5,RS_36,RL_36,2400A019280A,Livingstone Hospital,240075430,Holy Trinity Church,51.44376999999999,0.220173
706,3,R_5,RS_37,RL_37,240075430,Holy Trinity Church,2400109090,Lowfield Street,51.44377,0.220173
707,3,R_5,RS_37,RL_37,240075430,Holy Trinity Church,2400109090,Lowfield Street,51.443805,0.220089
708,3,R_5,RS_37,RL_37,240075430,Holy Trinity Church,2400109090,Lowfield Street,51.443836999999995,0.220035
709,3,R_5,RS_37,RL_37,240075430,Holy Trinity Church,2400109090,Lowfield Street,51.443895,0.219891
710,3,R_5,RS_37,RL_37,240075430,Holy Trinity Church,2400109090,Lowfield Street,51.443929,0.219777
711,3,R_5,RS_37,RL_37,240075430,Holy Trinity Church,2400109090,Lowfield Street,51.443923999999996,0.219741
712,3,R_5,RS_37,RL_37,240075430,Holy Trinity Church,2400109090,Lowfield Street,51.443904999999994,0.21970099999999998
713,3,R_5,RS_37,RL_37,240075430,Holy Trinity Church,2400109090,Lowfield Street,51.44387699999999,0.21964699999999998
714,3,R_5,RS_37,RL_37,240075430,Holy Trinity Church,2400109090,Lowfield Street,51.443476,0.219403
715,3,R_5,RS_37,RL_37,240075430,Holy Trinity Church,2400109090,Lowfield Street,51.443413,0.21936199999999997
716,3,R_5,RS_37,RL_37,240075430,Holy Trinity Church,2400109090,Lowfield Street,51.44338,0.21932
717,3,R_5,RS_37,RL_37,240075430,Holy Trinity Church,2400109090,Lowfield Street,51.443355999999994,0.21923099999999998
718,3,R_5,RS_37,RL_37,240075430,Holy Trinity Church,2400109090,Lowfield Street,51.443349999999995,0.219127
719,3,R_5,RS_37,RL_37,240075430,Holy Trinity Church,2400109090,Lowfield Street,51.443428,0.21867599999999998
720,3,R_5,RS_37,RL_37,240075430,Holy Trinity Church,2400109090,Lowfield Street,51.443442,0.218599
721,3,R_5,RS_37,RL_37,240075430,Holy Trinity Church,2400109090,Lowfield Street,51.443459,0.218495
722,3,R_5,RS_37,RL_37,240075430,Holy Trinity Church,2400109090,Lowfield Street,51.443537,0.21803999999999998
723,3,R_5,RS_37,RL_37,240075430,Holy Trinity Church,2400109090,Lowfield Street,51.44358,0.217932
724,3,R_5,RS_37,RL_37,240075430,Holy Trinity Church,2400109090,Lowfield Street,51.443602,0.21790299999999999
725,3,R_5,RS_37,RL_37,240075430,Holy Trinity Church,2400109090,Lowfield Street,51.443659,0.21785
726,3,R_5,RS_37,RL_37,240075430,Holy Trinity Church,2400109090,Lowfield Street,51.443701999999995,0.217779
727,3,R_5,RS_37,RL_37,240075430,Holy Trinity Church,2400109090,Lowfield Street,51.443715999999995,0.217726
728,3,R_5,RS_37,RL_37,240075430,Holy Trinity Church,2400109090,Lowfield Street,51.44381299999999,0.21739
729,3,R_5,RS_37,RL_37,240075430,Holy Trinity Church,2400109090,Lowfield Street,51.44382399999999,0.21733
730,3,R_5,RS_37,RL_37,240075430,Holy Trinity Church,2400109090,Lowfield Street,51.44382499999999,0.217287
731,3,R_5,RS_37,RL_37,240075430,Holy Trinity Church,2400109090,Lowfield Street,51.44381999999999,0.21724000000000002
732,3,R_5,RS_37,RL_37,240075430,Holy Trinity Church,2400109090,Lowfield Street,51.44379999999999,0.21718900000000002
733,3,R_5,RS_37,RL_37,240075430,Holy Trinity Church,2400109090,Lowfield Street,51.44376299999999,0.217154
734,3,R_5,RS_37,RL_37,240075430,Holy Trinity Church,2400109090,Lowfield Street,51.44371099999999,0.217119
735,3,R_5,RS_37,RL_37,240075430,Holy Trinity Church,2400109090,Lowfield Street,51.443425999999995,0.216902
736,3,R_5,RS_37,RL_37,240075430,Holy Trinity Church,2400109090,Lowfield Street,51.443414,0.216894
737,3,R_5,RS_38,RL_38,2400109090,Lowfield Street,2400A019650A,Instone Road,51.443414,0.216894
738,3,R_5,RS_38,RL_38,2400109090,Lowfield Street,2400A019650A,Instone Road,51.443157,0.216715
739,3,R_5,RS_38,RL_38,2400109090,Lowfield Street,2400A019650A,Instone Road,51.442821,0.21647
740,3,R_5,RS_38,RL_38,2400109090,Lowfield Street,2400A019650A,Instone Road,51.442697,0.216379
741,3,R_5,RS_38,RL_38,2400109090,Lowfield Street,2400A019650A,Instone Road,51.442647,0.216274
742,3,R_5,RS_38,RL_38,2400109090,Lowfield Street,2400A019650A,Instone Road,51.442627,0.216192
743,3,R_5,RS_38,RL_38,2400109090,Lowfield Street,2400A019650A,Instone Road,51.442619,0.216056
744,3,R_5,RS_38,RL_38,2400109090,Lowfield Street,2400A019650A,Instone Road,51.442628,0.215966
745,3,R_5,RS_38,RL_38,2400109090,Lowfield Street,2400A019650A,Instone Road,51.442667,0.21581899999999998
746,3,R_5,RS_38,RL_38,2400109090,Lowfield Street,2400A019650A,Instone Road,51.442695,0.21561199999999997
747,3,R_5,RS_38,RL_38,2400109090,Lowfield Street,2400A019650A,Instone Road,51.442718,0.21533799999999997
748,3,R_5,RS_38,RL_38,2400109090,Lowfield Street,2400A019650A,Instone Road,51.442726,0.21524199999999996
749,3,R_5,RS_38,RL_38,2400109090,Lowfield Street,2400A019650A,Instone Road,51.442748,0.21494199999999997
750,3,R_5,RS_38,RL_38,2400109090,Lowfield Street,2400A019650A,Instone Road,51.442750000000004,0.21492199999999997
751,3,R_5,RS_39,RL_39,2400A019650A,Instone Road,2400A019680A,Highfield Road Magistrates Court,51.44275,0.214922
752,3,R_5,RS_39,RL_39,2400A019650A,Instone Road,2400A019680A,Highfield Road Magistrates Court,51.442766999999996,0.214716
753,3,R_5,RS_39,RL_39,2400A019650A,Instone Road,2400A019680A,Highfield Road Magistrates Court,51.442778999999994,0.214562
754,3,R_5,RS_39,RL_39,2400A019650A,Instone Road,2400A019680A,Highfield Road Magistrates Court,51.442803999999995,0.214246
755,3,R_5,RS_39,RL_39,2400A019650A,Instone Road,2400A019680A,Highfield Road Magistrates Court,51.44283599999999,0.214057
756,3,R_5,RS_39,RL_39,2400A019650A,Instone Road,2400A019680A,Highfield Road Magistrates Court,51.44289299999999,0.213861
757,3,R_5,RS_39,RL_39,2400A019650A,Instone Road,2400A019680A,Highfield Road Magistrates Court,51.44294299999999,0.213679
758,3,R_5,RS_39,RL_39,2400A019650A,Instone Road,2400A019680A,Highfield Road Magistrates Court,51.44301299999999,0.213312
759,3,R_5,RS_39,RL_39,2400A019650A,Instone Road,2400A019680A,Highfield Road Magistrates Court,51.443068,0.212942
760,3,R_5,RS_39,RL_39,2400A019650A,Instone Road,2400A019680A,Highfield Road Magistrates Court,51.443096999999995,0.212747
761,3,R_5,RS_39,RL_39,2400A019650A,Instone Road,2400A019680A,Highfield Road Magistrates Court,51.443161999999994,0.212577
762,3,R_5,RS_39,RL_39,2400A019650A,Instone Road,2400A019680A,Highfield Road Magistrates Court,51.44320799999999,0.21249099999999999
763,3,R_5,RS_39,RL_39,2400A019650A,Instone Road,2400A019680A,Highfield Road Magistrates Court,51.44323999999999,0.21245799999999998
764,3,R_5,RS_39,RL_39,2400A019650A,Instone Road,2400A019680A,Highfield Road Magistrates Court,51.44329099999999,0.21241799999999997
765,3,R_5,RS_39,RL_39,2400A019650A,Instone Road,2400A019680A,Highfield Road Magistrates Court,51.44337499999999,0.21236499999999997
766,3,R_5,RS_39,RL_39,2400A019650A,Instone Road,2400A019680A,Highfield Road Magistrates Court,51.44394599999999,0.21246899999999996
767,3,R_5,RS_39,RL_39,2400A019650A,Instone Road,2400A019680A,Highfield Road Magistrates Court,51.44409699999999,0.21249199999999996
768,3,R_5,RS_39,RL_39,2400A019650A,Instone Road,2400A019680A,Highfield Road Magistrates Court,51.444289999999995,0.21252799999999997
769,3,R_5,RS_39,RL_39,2400A019650A,Instone Road,2400A019680A,Highfield Road Magistrates Court,51.444334,0.21253599999999997
770,3,R_5,RS_39,RL_39,2400A019650A,Instone Road,2400A019680A,Highfield Road Magistrates Court,51.444531,0.21256399999999998
771,3,R_5,RS_39,RL_39,2400A019650A,Instone Road,2400A019680A,Highfield Road Magistrates Court,51.444716,0.21257999999999996
772,3,R_5,RS_40,RL_40,2400A019680A,Highfield Road Magistrates Court,2400A019690A,West Hill,51.444716,0.21258
773,3,R_5,RS_40,RL_40,2400A019680A,Highfield Road Magistrates Court,2400A019690A,West Hill,51.444984,0.212603
774,3,R_5,RS_40,RL_40,2400A019680A,Highfield Road Magistrates Court,2400A019690A,West Hill,51.445073,0.21257099999999998
775,3,R_5,RS_40,RL_40,2400A019680A,Highfield Road Magistrates Court,2400A019690A,West Hill,51.44513,0.21251399999999998
776,3,R_5,RS_40,RL_40,2400A019680A,Highfield Road Magistrates Court,2400A019690A,West Hill,51.445164999999996,0.21240399999999998
777,3,R_5,RS_40,RL_40,2400A019680A,Highfield Road Magistrates Court,2400A019690A,West Hill,51.44517999999999,0.21231899999999998
778,3,R_5,RS_40,RL_40,2400A019680A,Highfield Road Magistrates Court,2400A019690A,West Hill,51.44521199999999,0.21216
779,3,R_5,RS_40,RL_40,2400A019680A,Highfield Road Magistrates Court,2400A019690A,West Hill,51.44532799999999,0.211393
780,3,R_5,RS_40,RL_40,2400A019680A,Highfield Road Magistrates Court,2400A019690A,West Hill,51.44542099999999,0.210821
781,3,R_5,RS_40,RL_40,2400A019680A,Highfield Road Magistrates Court,2400A019690A,West Hill,51.44548899999999,0.210489
782,3,R_5,RS_40,RL_40,2400A019680A,Highfield Road Magistrates Court,2400A019690A,West Hill,51.445568999999985,0.210076
783,3,R_5,RS_40,RL_40,2400A019680A,Highfield Road Magistrates Court,2400A019690A,West Hill,51.44562099999998,0.209814
784,3,R_5,RS_40,RL_40,2400A019680A,Highfield Road Magistrates Court,2400A019690A,West Hill,51.44566599999998,0.20957
785,3,R_5,RS_40,RL_40,2400A019680A,Highfield Road Magistrates Court,2400A019690A,West Hill,51.445751999999985,0.20911100000000002
786,3,R_5,RS_40,RL_40,2400A019680A,Highfield Road Magistrates Court,2400A019690A,West Hill,51.44578499999999,0.20889200000000002
787,3,R_5,RS_40,RL_40,2400A019680A,Highfield Road Magistrates Court,2400A019690A,West Hill,51.445832999999986,0.20864100000000002
788,3,R_5,RS_40,RL_40,2400A019680A,Highfield Road Magistrates Court,2400A019690A,West Hill,51.44586599999999,0.20842800000000003
789,3,R_5,RS_40,RL_40,2400A019680A,Highfield Road Magistrates Court,2400A019690A,West Hill,51.445922999999986,0.20797000000000004
790,3,R_5,RS_40,RL_40,2400A019680A,Highfield Road Magistrates Court,2400A019690A,West Hill,51.44594699999999,0.20778500000000005
791,3,R_5,RS_40,RL_40,2400A019680A,Highfield Road Magistrates Court,2400A019690A,West Hill,51.44590799999999,0.20776800000000006
792,3,R_5,RS_40,RL_40,2400A019680A,Highfield Road Magistrates Court,2400A019690A,West Hill,51.44572699999999,0.20769900000000005
793,3,R_5,RS_40,RL_40,2400A019680A,Highfield Road Magistrates Court,2400A019690A,West Hill,51.44575699999999,0.20749700000000004
794,3,R_5,RS_40,RL_40,2400A019680A,Highfield Road Magistrates Court,2400A019690A,West Hill,51.44587799999999,0.20753900000000003
795,3,R_5,RS_41,RL_41,2400A019690A,West Hill,240090629,Dartford Boys' Grammar School,51.445878,0.207539
796,3,R_5,RS_41,RL_41,2400A019690A,West Hill,240090629,Dartford Boys' Grammar School,51.445757,0.20749700000000001
797,3,R_5,RS_41,RL_41,2400A019690A,West Hill,240090629,Dartford Boys' Grammar School,51.445727,0.20769900000000002
798,3,R_5,RS_41,RL_41,2400A019690A,West Hill,240090629,Dartford Boys' Grammar School,51.445907999999996,0.20776800000000004
799,3,R_5,RS_41,RL_41,2400A019690A,West Hill,240090629,Dartford Boys' Grammar School,51.445947,0.20778500000000003
800,3,R_5,RS_41,RL_41,2400A019690A,West Hill,240090629,Dartford Boys' Grammar School,51.445994999999996,0.20753300000000002
801,3,R_5,RS_41,RL_41,2400A019690A,West Hill,240090629,Dartford Boys' Grammar School,51.446054,0.20717300000000002
802,3,R_5,RS_41,RL_41,2400A019690A,West Hill,240090629,Dartford Boys' Grammar School,51.446076999999995,0.20701100000000003
803,3,R_5,RS_41,RL_41,2400A019690A,West Hill,240090629,Dartford Boys' Grammar School,51.446068999999994,0.20689600000000002
804,3,R_5,RS_41,RL_41,2400A019690A,West Hill,240090629,Dartford Boys' Grammar School,51.446065999999995,0.20682300000000003
805,3,R_5,RS_41,RL_41,2400A019690A,West Hill,240090629,Dartford Boys' Grammar School,51.446057999999994,0.20670900000000003
806,3,R_5,RS_41,RL_41,2400A019690A,West Hill,240090629,Dartford Boys' Grammar School,51.44604399999999,0.20670800000000003
807,3,R_5,RS_41,RL_41,2400A019690A,West Hill,240090629,Dartford Boys' Grammar School,51.44603299999999,0.20670200000000002
808,3,R_5,RS_41,RL_41,2400A019690A,West Hill,240090629,Dartford Boys' Grammar School,51.446017999999995,0.20668500000000004
809,3,R_5,RS_41,RL_41,2400A019690A,West Hill,240090629,Dartford Boys' Grammar School,51.446011999999996,0.20667400000000002
810,3,R_5,RS_41,RL_41,2400A019690A,West Hill,240090629,Dartford Boys' Grammar School,51.446003999999995,0.20664600000000002
811,3,R_5,RS_41,RL_41,2400A019690A,West Hill,240090629,Dartford Boys' Grammar School,51.446003999999995,0.206607
812,3,R_5,RS_41,RL_41,2400A019690A,West Hill,240090629,Dartford Boys' Grammar School,51.446012999999994,0.206574
813,3,R_5,RS_41,RL_41,2400A019690A,West Hill,240090629,Dartford Boys' Grammar School,51.445969999999996,0.206513
814,3,R_5,RS_41,RL_41,2400A019690A,West Hill,240090629,Dartford Boys' Grammar School,51.44593199999999,0.206462
815,3,R_5,RS_41,RL_41,2400A019690A,West Hill,240090629,Dartford Boys' Grammar School,51.44589899999999,0.20641900000000002
816,3,R_5,RS_41,RL_41,2400A019690A,West Hill,240090629,Dartford Boys' Grammar School,51.44584699999999,0.20637600000000003
817,3,R_5,RS_41,RL_41,2400A019690A,West Hill,240090629,Dartford Boys' Grammar School,51.44551499999999,0.20627800000000004
818,3,R_5,RS_41,RL_41,2400A019690A,West Hill,240090629,Dartford Boys' Grammar School,51.445223999999996,0.20620300000000005
819,3,R_5,RS_41,RL_41,2400A019690A,West Hill,240090629,Dartford Boys' Grammar School,51.444981,0.20613300000000007
820,3,R_5,RS_41,RL_41,2400A019690A,West Hill,240090629,Dartford Boys' Grammar School,51.444845,0.20609100000000008
821,3,R_5,RS_41,RL_41,2400A019690A,West Hill,240090629,Dartford Boys' Grammar School,51.444847,0.20609200000000008
822,3,R_5,RS_42,RL_42,240090629,Dartford Boys' Grammar School,240090625,Dartford Girls' Grammar School,51.444847,0.206092
823,3,R_5,RS_42,RL_42,240090629,Dartford Boys' Grammar School,240090625,Dartford Girls' Grammar School,51.444394,0.205964
824,3,R_5,RS_42,RL_42,240090629,Dartford Boys' Grammar School,240090625,Dartford Girls' Grammar School,51.444106000000005,0.20589400000000002
825,3,R_5,RS_42,RL_42,240090629,Dartford Boys' Grammar School,240090625,Dartford Girls' Grammar School,51.44400400000001,0.20584300000000003
826,3,R_5,RS_42,RL_42,240090629,Dartford Boys' Grammar School,240090625,Dartford Girls' Grammar School,51.443900000000006,0.20571100000000003
827,3,R_5,RS_42,RL_42,240090629,Dartford Boys' Grammar School,240090625,Dartford Girls' Grammar School,51.443862,0.20561400000000002
828,3,R_5,RS_42,RL_42,240090629,Dartford Boys' Grammar School,240090625,Dartford Girls' Grammar School,51.443837,0.20547800000000002
829,3,R_5,RS_42,RL_42,240090629,Dartford Boys' Grammar School,240090625,Dartford Girls' Grammar School,51.443828,0.20522
830,3,R_5,RS_42,RL_42,240090629,Dartford Boys' Grammar School,240090625,Dartford Girls' Grammar School,51.443834,0.204823
831,3,R_5,RS_42,RL_42,240090629,Dartford Boys' Grammar School,240090625,Dartford Girls' Grammar School,51.443836000000005,0.204673
832,3,R_5,RS_42,RL_42,240090629,Dartford Boys' Grammar School,240090625,Dartford Girls' Grammar School,51.443830000000005,0.204392
833,3,R_5,RS_42,RL_42,240090629,Dartford Boys' Grammar School,240090625,Dartford Girls' Grammar School,51.44381200000001,0.203868
834,3,R_5,RS_42,RL_42,240090629,Dartford Boys' Grammar School,240090625,Dartford Girls' Grammar School,51.443810000000006,0.203419
835,3,R_5,RS_42,RL_42,240090629,Dartford Boys' Grammar School,240090625,Dartford Girls' Grammar School,51.443824000000006,0.20306
836,3,R_5,RS_42,RL_42,240090629,Dartford Boys' Grammar School,240090625,Dartford Girls' Grammar School,51.44382900000001,0.20280299999999998
837,3,R_5,RS_42,RL_42,240090629,Dartford Boys' Grammar School,240090625,Dartford Girls' Grammar School,51.44382800000001,0.20248399999999997
838,3,R_5,RS_42,RL_42,240090629,Dartford Boys' Grammar School,240090625,Dartford Girls' Grammar School,51.44382800000001,0.20245199999999997
839,3,R_5,RS_43,RL_43,240090625,Dartford Girls' Grammar School,2400102543,Somerset Road,51.443828,0.202452
840,3,R_5,RS_43,RL_43,240090625,Dartford Girls' Grammar School,2400102543,Somerset Road,51.443826,0.20188399999999998
841,3,R_5,RS_43,RL_43,240090625,Dartford Girls' Grammar School,2400102543,Somerset Road,51.443822000000004,0.20156999999999997
842,3,R_5,RS_43,RL_43,240090625,Dartford Girls' Grammar School,2400102543,Somerset Road,51.443816000000005,0.20115699999999997
843,3,R_5,RS_43,RL_43,240090625,Dartford Girls' Grammar School,2400102543,Somerset Road,51.443806,0.20085499999999998
844,3,R_5,RS_43,RL_43,240090625,Dartford Girls' Grammar School,2400102543,Somerset Road,51.443772,0.20061099999999998
845,3,R_5,RS_43,RL_43,240090625,Dartford Girls' Grammar School,2400102543,Somerset Road,51.443697,0.20033499999999999
846,3,R_5,RS_43,RL_43,240090625,Dartford Girls' Grammar School,2400102543,Somerset Road,51.443554,0.19999699999999998
847,3,R_5,RS_43,RL_43,240090625,Dartford Girls' Grammar School,2400102543,Somerset Road,51.443428,0.19973599999999997
848,3,R_5,RS_43,RL_43,240090625,Dartford Girls' Grammar School,2400102543,Somerset Road,51.443380999999995,0.19961999999999996
849,3,R_5,RS_43,RL_43,240090625,Dartford Girls' Grammar School,2400102543,Somerset Road,51.44338,0.19961799999999996
850,3,R_5,RS_44,RL_44,2400102543,Somerset Road,2400102539,Havelock Road South,51.44338,0.199618
851,3,R_5,RS_44,RL_44,2400102543,Somerset Road,2400102539,Havelock Road South,51.443297,0.19941399999999998
852,3,R_5,RS_44,RL_44,2400102543,Somerset Road,2400102539,Havelock Road South,51.443220000000004,0.19915
853,3,R_5,RS_44,RL_44,2400102543,Somerset Road,2400102539,Havelock Road South,51.443177000000006,0.198994
854,3,R_5,RS_44,RL_44,2400102543,Somerset Road,2400102539,Havelock Road South,51.443116,0.198856
855,3,R_5,RS_44,RL_44,2400102543,Somerset Road,2400102539,Havelock Road South,51.443026,0.198704
856,3,R_5,RS_44,RL_44,2400102543,Somerset Road,2400102539,Havelock Road South,51.442854000000004,0.19850199999999998
857,3,R_5,RS_44,RL_44,2400102543,Somerset Road,2400102539,Havelock Road South,51.442673000000006,0.19833199999999998
858,3,R_5,RS_44,RL_44,2400102543,Somerset Road,2400102539,Havelock Road South,51.442187000000004,0.19798899999999997
859,3,R_5,RS_44,RL_44,2400102543,Somerset Road,2400102539,Havelock Road South,51.441974,0.19773999999999997
860,3,R_5,RS_44,RL_44,2400102543,Somerset Road,2400102539,Havelock Road South,51.441871,0.19753899999999996
861,3,R_5,RS_44,RL_44,2400102543,Somerset Road,2400102539,Havelock Road South,51.441815,0.19738699999999995
862,3,R_5,RS_44,RL_44,2400102543,Somerset Road,2400102539,Havelock Road South,51.441794,0.19733199999999995
863,3,R_5,RS_44,RL_44,2400102543,Somerset Road,2400102539,Havelock Road South,51.441790000000005,0.19731299999999996
864,3,R_5,RS_99,RL_99,2400102539,Havelock Road South,2400A035820A,Wilmington Grammar School for Girls,51.44179,0.197313
865,3,R_5,RS_99,RL_99,2400102539,Havelock Road South,2400A035820A,Wilmington Grammar School for Girls,51.441722999999996,0.197039
866,3,R_5,RS_99,RL_99,2400102539,Havelock Road South,2400A035820A,Wilmington Grammar School for Girls,51.44171299999999,0.196986
867,3,R_5,RS_99,RL_99,2400102539,Havelock Road South,2400A035820A,Wilmington Grammar School for Girls,51.441663999999996,0.196734
868,3,R_5,RS_99,RL_99,2400102539,Havelock Road South,2400A035820A,Wilmington Grammar School for Girls,51.44157499999999,0.196403
869,3,R_5,RS_99,RL_99,2400102539,Havelock Road South,2400A035820A,Wilmington Grammar School for Girls,51.44143699999999,0.19622599999999998
870,3,R_5,RS_99,RL_99,2400102539,Havelock Road South,2400A035820A,Wilmington Grammar School for Girls,51.44135299999999,0.196288
871,3,R_5,RS_99,RL_99,2400102539,Havelock Road South,2400A035820A,Wilmington Grammar School for Girls,51.441202999999994,0.19641399999999998
872,3,R_5,RS_99,RL_99,2400102539,Havelock Road South,2400A035820A,Wilmington Grammar School for Girls,51.44064899999999,0.19708799999999999
873,3,R_5,RS_99,RL_99,2400102539,Havelock Road South,2400A035820A,Wilmington Grammar School for Girls,51.440132999999996,0.19791299999999998
874,3,R_5,RS_99,RL_99,2400102539,Havelock Road South,2400A035820A,Wilmington Grammar School for Girls,51.439654,0.19882499999999997
875,3,R_5,RS_99,RL_99,2400102539,Havelock Road South,2400A035820A,Wilmington Grammar School for Girls,51.43927,0.19975799999999996
876,3,R_5,RS_99,RL_99,2400102539,Havelock Road South,2400A035820A,Wilmington Grammar School for Girls,51.439189,0.20000299999999996
877,3,R_5,RS_99,RL_99,2400102539,Havelock Road South,2400A035820A,Wilmington Grammar School for Girls,51.439166,0.20007299999999995
878,3,R_5,RS_99,RL_99,2400102539,Havelock Road South,2400A035820A,Wilmington Grammar School for Girls,51.439149,0.20011999999999994
879,3,R_5,RS_99,RL_99,2400102539,Havelock Road South,2400A035820A,Wilmington Grammar School for Girls,51.439026,0.20049299999999995
880,3,R_5,RS_99,RL_99,2400102539,Havelock Road South,2400A035820A,Wilmington Grammar School for Girls,51.438929,0.20038899999999996
881,3,R_5,RS_99,RL_99,2400102539,Havelock Road South,2400A035820A,Wilmington Grammar School for Girls,51.438843,0.20030399999999995
882,3,R_5,RS_99,RL_99,2400102539,Havelock Road South,2400A035820A,Wilmington Grammar School for Girls,51.438795,0.20025699999999996
883,3,R_5,RS_99,RL_99,2400102539,Havelock Road South,2400A035820A,Wilmington Grammar School for Girls,51.43871,0.20012099999999997
884,3,R_5,RS_99,RL_99,2400102539,Havelock Road South,2400A035820A,Wilmington Grammar School for Girls,51.438665,0.20004099999999997
885,3,R_5,RS_99,RL_99,2400102539,Havelock Road South,2400A035820A,Wilmington Grammar School for Girls,51.438613000000004,0.19991099999999998
886,3,R_5,RS_99,RL_99,2400102539,Havelock Road South,2400A035820A,Wilmington Grammar School for Girls,51.438562000000005,0.19977199999999998
887,3,R_5,RS_99,RL_99,2400102539,Havelock Road South,2400A035820A,Wilmington Grammar School for Girls,51.438407000000005,0.19934199999999996
888,3,R_5,RS_99,RL_99,2400102539,Havelock Road South,2400A035820A,Wilmington Grammar School for Girls,51.43831600000001,0.19910499999999998
889,3,R_5,RS_99,RL_99,2400102539,Havelock Road South,2400A035820A,Wilmington Grammar School for Girls,51.438244000000005,0.19890999999999998
890,3,R_5,RS_99,RL_99,2400102539,Havelock Road South,2400A035820A,Wilmington Grammar School for Girls,51.43810800000001,0.19856399999999996
